subscription_id,user_id,plan,start_ts,end_ts,status
20f00dc5-8864-4a30-b82d-60b4c6ef6098,41b8ec9f-e90c-4b3e-bea2-f9cedfc794b8,annual,2025-07-25 06:52:00,2026-07-25 06:52:00,active
a50c283d-d221-4cbe-8909-b42a7a56a5c4,c07ebc47-1e46-484c-b31e-3036a7f849c8,monthly,2025-07-06 17:47:00,2025-09-04 17:47:00,active
581cea00-69d7-44de-85f2-4d57ef3c8db5,c07ebc47-1e46-484c-b31e-3036a7f849c8,annual,2025-07-11 06:00:00,2026-07-11 06:00:00,active
b0370ffb-b8d1-4fea-a773-c2e3a25398f3,c07ebc47-1e46-484c-b31e-3036a7f849c8,monthly,2025-07-16 05:52:00,2026-03-13 05:52:00,active
0daee657-6f27-4235-9686-c118ce99a725,c07ebc47-1e46-484c-b31e-3036a7f849c8,monthly,2025-07-23 06:23:00,2025-10-21 06:23:00,active
88009564-5508-4fcc-b098-e07b93f4750a,c07ebc47-1e46-484c-b31e-3036a7f849c8,monthly,2025-07-26 01:07:00,2025-09-24 01:07:00,active
dde9e554-09d4-4879-a161-9e42df5e3acb,14898f1a-6753-4cf5-8b17-7e634c0b8540,monthly,2025-07-24 09:01:00,2025-10-22 09:01:00,active
ffcaa49c-5fbe-4d54-af25-fbbe830bb37c,b335fb22-4b09-4cd9-8fed-2e8de043ccdd,monthly,2025-07-10 10:55:00,2025-10-08 10:55:00,active
f18a6d65-080c-4a2c-8e2b-c9e2289e007f,d7d2fcd1-05b9-4eb0-aaf2-6481f5aaf04b,annual,2025-07-01 06:50:00,2026-07-01 06:50:00,active
54633a5d-356d-4a14-8f91-d88e3b7e5199,d7d2fcd1-05b9-4eb0-aaf2-6481f5aaf04b,annual,2025-07-08 17:42:00,2026-07-08 17:42:00,active
f880f879-87d3-43c5-9bc6-f6e68f6139c0,d7d2fcd1-05b9-4eb0-aaf2-6481f5aaf04b,monthly,2025-07-10 22:06:00,2025-10-08 22:06:00,active
65b4c7aa-dfac-4fc8-a8ac-da739a6712a3,d7d2fcd1-05b9-4eb0-aaf2-6481f5aaf04b,monthly,2025-07-10 22:03:00,2027-07-30 22:03:00,active
07a233f5-0c18-4539-8585-29eea6ff96ce,d7d2fcd1-05b9-4eb0-aaf2-6481f5aaf04b,monthly,2025-07-16 00:31:00,2026-01-12 00:31:00,active
ea3092c0-b1a7-4adb-a6fc-f15bbf5e455f,d7d2fcd1-05b9-4eb0-aaf2-6481f5aaf04b,monthly,2025-07-16 01:08:00,2026-03-13 01:08:00,active
7a2afeca-561a-4768-a95e-ef24e5d5d48a,d7d2fcd1-05b9-4eb0-aaf2-6481f5aaf04b,monthly,2025-07-16 01:15:00,2025-10-14 01:15:00,active
8a557131-e231-46d4-9a95-6eca2730af98,d7d2fcd1-05b9-4eb0-aaf2-6481f5aaf04b,monthly,2025-07-18 19:27:00,2025-11-15 19:27:00,active
fe9258ff-4189-4b09-80f3-5a076d2f1f65,d7d2fcd1-05b9-4eb0-aaf2-6481f5aaf04b,monthly,2025-07-21 04:43:00,2025-09-19 04:43:00,active
fcf3fa9e-c7e2-48dd-a523-81b431e296b4,b1696a09-1be5-4f38-8713-99b3697d76fb,monthly,2025-07-26 18:05:00,2025-09-24 18:05:00,active
bfa546d3-d551-45c4-9efb-134976226d25,44ef4972-76e0-4f37-b51e-521e51519413,monthly,2025-07-04 03:41:00,2025-09-02 03:41:00,active
0de6eb7c-fe3f-4dd8-9fed-6fd3e516c53f,075335c8-0ed3-426b-a36c-00356580585e,monthly,2025-07-25 20:13:00,2026-01-21 20:13:00,active
2339ed91-9921-414a-b139-ef8c597ddffc,05ffc63e-b975-435c-a309-865a802c600f,monthly,2025-07-24 19:38:00,2025-09-22 19:38:00,active
f1b62365-1da9-4061-bc40-615adbe0657f,8cc7562c-42c0-41a3-b929-24b9df82f982,monthly,2025-07-04 13:02:00,2025-10-02 13:02:00,active
3cd109bc-08e2-48ad-abba-d2a47b0a4fcc,8cc7562c-42c0-41a3-b929-24b9df82f982,annual,2025-07-06 12:46:00,2026-07-06 12:46:00,active
de5eb54a-b8ba-427f-a21c-894a37b5bb36,8cc7562c-42c0-41a3-b929-24b9df82f982,annual,2025-07-08 20:09:00,2026-07-08 20:09:00,active
1461524e-43c5-499c-95d1-5590c4887d07,8cc7562c-42c0-41a3-b929-24b9df82f982,monthly,2025-07-24 00:40:00,2025-10-22 00:40:00,active
4d3700a5-d7d9-4904-a875-2f028e3e1c2e,d858153b-7380-4944-b65f-7b1805017042,monthly,2025-06-30 11:01:00,2025-10-28 11:01:00,active
209f6731-4824-4cb2-ac09-38e724f0cdb6,66fd93d8-294e-45cd-8400-a7414beb96e5,annual,2025-07-08 22:37:00,2026-07-08 22:37:00,active
5bf8d549-6b14-48f7-9a67-c73c303522cd,66fd93d8-294e-45cd-8400-a7414beb96e5,annual,2025-07-10 22:11:00,2026-07-10 22:11:00,active
4a552e20-4ded-40b2-b0de-c3dc7f11472b,1b30b11e-9aee-44f1-8655-bc0b76b9943c,monthly,2025-07-04 20:37:00,2026-03-31 20:37:00,active
1aaa7d1a-ff99-42c2-9968-3e2236e8f789,39c6ad0d-a15f-4741-ab0e-0d1953fbf02c,annual,2025-07-17 09:51:00,2026-07-17 09:51:00,active
3b7564f8-78a3-4842-b573-b83d5457c3b4,39c6ad0d-a15f-4741-ab0e-0d1953fbf02c,monthly,2025-07-20 12:55:00,2025-11-17 12:55:00,active
8dd241f1-100d-4d24-be70-fbba6433f5f6,39c6ad0d-a15f-4741-ab0e-0d1953fbf02c,monthly,2025-07-27 07:17:00,2025-11-24 07:17:00,active
703b687c-49fd-4149-8eea-83238dcf806b,434467c5-1b98-4b55-aa10-d7b08f756df5,monthly,2025-07-26 17:21:00,2025-10-24 17:21:00,active
e16cc844-3d4e-4fe4-9678-80f20980051b,4d3c4dbb-4dd5-432e-919b-ad42d0e1370c,monthly,2025-07-21 08:00:00,2025-11-18 08:00:00,active
b69803e9-86c0-481c-8cb2-2f3553f5c5e2,752a0875-8c6b-48cb-86c3-1710e6237339,monthly,2025-07-16 23:01:00,2025-10-14 23:01:00,active
bc504f61-b31c-4c2e-be4c-6f8bbc079a91,752a0875-8c6b-48cb-86c3-1710e6237339,annual,2025-07-18 08:21:00,2026-07-18 08:21:00,active
562c435c-def6-4d07-91bf-5e80e4146104,752a0875-8c6b-48cb-86c3-1710e6237339,monthly,2025-07-28 08:00:00,2025-09-26 08:00:00,active
73efaf16-88b1-4122-a88f-49ac04bff6ef,d8034924-a988-4984-ba04-6ac63eb9ecd3,monthly,2025-07-03 07:09:00,2025-10-01 07:09:00,active
8a398684-266b-4b78-9c5d-345803f5fb3c,d8034924-a988-4984-ba04-6ac63eb9ecd3,annual,2025-07-06 23:03:00,2026-07-06 23:03:00,active
125a27e9-4583-460b-9f8f-701907f7624f,d8034924-a988-4984-ba04-6ac63eb9ecd3,annual,2025-07-15 12:13:00,2026-07-15 12:13:00,active
921f6674-b54f-490f-bd25-d6340cd26141,dfc6d9b6-0f74-4003-bea3-0fc0ec7d0ba1,monthly,2025-07-22 22:42:00,2025-11-19 22:42:00,active
d0593f6e-b572-439c-ae51-1a51f593c95c,5bf969a0-706e-425f-b3f2-c6cf4a9a5758,annual,2025-07-20 10:18:00,2026-07-20 10:18:00,active
242f2af1-57d5-402e-bae7-dfb3a62240c3,5bf969a0-706e-425f-b3f2-c6cf4a9a5758,annual,2025-07-20 10:28:00,2026-07-20 10:28:00,active
2170d47d-da38-45cc-bdda-faeb36c1cb5b,5bf969a0-706e-425f-b3f2-c6cf4a9a5758,monthly,2025-07-29 01:25:00,2025-11-26 01:25:00,active
41970f9d-14c8-407b-9841-62f1ebbba4df,404b5b82-ee68-4b0b-a06a-3132fad9f98f,annual,2025-07-04 00:54:00,2026-07-04 00:54:00,active
6f6d3b00-16bb-402e-8103-aaaa5a07c864,404b5b82-ee68-4b0b-a06a-3132fad9f98f,annual,2025-07-11 09:02:00,2026-07-11 09:02:00,active
6faa0672-e13e-48b7-b902-9cd81a03dff7,404b5b82-ee68-4b0b-a06a-3132fad9f98f,monthly,2025-07-15 14:29:00,2025-11-12 14:29:00,active
ee01b57e-6c1d-4684-b079-a363b30a327d,404b5b82-ee68-4b0b-a06a-3132fad9f98f,monthly,2025-07-15 14:46:00,2025-09-13 14:46:00,active
b05a8402-e670-4d42-91de-c05b209362e7,33e0f733-ce80-412c-89d1-b224c52466c2,monthly,2025-07-30 07:44:00,2026-08-24 07:44:00,active
129e664f-9a71-481b-8c22-5e6b1fc9ced2,3aed2cb9-ebe7-4005-b1ce-f183a26fc76d,monthly,2025-07-30 19:35:00,2025-10-28 19:35:00,active
905f2464-7d4b-493b-860c-5faf847ab0a5,13b17685-3c3e-42b5-b74c-f9543a59c076,monthly,2025-07-04 17:05:00,2026-08-28 17:05:00,active
9ca99131-e5c9-4fc7-b8c8-d32cea4c1756,13b17685-3c3e-42b5-b74c-f9543a59c076,annual,2025-07-05 09:35:00,2026-07-05 09:35:00,active
4c128b20-cfab-42b7-b95d-d4d25f6e1145,13b17685-3c3e-42b5-b74c-f9543a59c076,monthly,2025-07-14 09:54:00,2026-06-09 09:54:00,active
683a87fa-ba7a-439d-8636-b003a63bb8a5,13b17685-3c3e-42b5-b74c-f9543a59c076,annual,2025-07-14 09:49:00,2026-07-14 09:49:00,active
89e9f92d-c34a-4b4c-9d80-d06036c82089,78156f8a-14f7-4ac2-b0a1-3ada265d41bb,monthly,2025-07-05 17:38:00,2026-01-01 17:38:00,active
1d5b73b0-293b-47c7-b767-2fd2bf67709e,78156f8a-14f7-4ac2-b0a1-3ada265d41bb,annual,2025-07-09 06:07:00,2026-07-09 06:07:00,active
336d2ada-6350-41e5-ab98-3f668a47b405,78156f8a-14f7-4ac2-b0a1-3ada265d41bb,monthly,2025-07-23 09:50:00,2026-01-19 09:50:00,active
0c5de381-7c91-4dc5-87d2-9df75e331e20,78156f8a-14f7-4ac2-b0a1-3ada265d41bb,monthly,2025-07-23 10:07:00,2025-12-20 10:07:00,active
c389a684-9db3-45c4-bff1-b6313dbefcc0,09726bd4-a776-404a-a919-e3b10c31cc39,monthly,2025-07-22 13:07:00,2025-11-19 13:07:00,active
e7bc45a7-88c2-4c9b-9394-d5a8c65192f3,c578f446-6bc9-4689-ab92-8de3e7f89aaf,monthly,2025-07-27 17:12:00,2027-05-18 17:12:00,active
5325f7e5-5897-4356-9974-e3b98ad844ce,846de5c1-0113-45ed-92e3-d4077ccb73dd,annual,2025-07-04 04:37:00,2026-07-04 04:37:00,active
111d3814-8916-4980-b5a2-dc44cf3cbc09,846de5c1-0113-45ed-92e3-d4077ccb73dd,annual,2025-07-10 19:38:00,2026-07-10 19:38:00,active
6bb6f8df-02dd-4242-83ff-b5f9d32073be,846de5c1-0113-45ed-92e3-d4077ccb73dd,annual,2025-07-10 20:11:00,2026-07-10 20:11:00,active
71a2484a-2865-424b-b346-22e8a1807829,192eb178-2c72-401b-aabf-c93ed639137e,monthly,2025-07-10 16:48:00,2026-01-06 16:48:00,active
0234b12f-aa89-4397-b688-2090e2ab2211,b0759460-fefe-4c01-8d85-f1b9bcf6ce38,annual,2025-07-11 05:35:00,2026-07-11 05:35:00,active
9e1239f4-6da4-495b-b9a2-cc9923a121f2,03393094-f3d5-48d8-8aa6-08598a58c478,annual,2025-07-18 18:56:00,2026-07-18 18:56:00,active
24a43ca2-b8af-4e8a-909d-2ece92c5bfa7,2bdad694-d152-4ed0-bdea-5fc79401e272,annual,2025-07-20 20:59:00,2026-07-20 20:59:00,active
f546d7ab-3b1e-4f3a-bea2-d238bcc8221c,8bc98a01-62f6-4c71-ad4f-182322427ad5,monthly,2025-07-07 22:41:00,2025-09-05 22:41:00,active
17fde15d-87b8-40bd-a0ba-3604fcb54e36,3664b5ab-9c33-4425-865c-dc34cfc2e9e5,annual,2025-07-02 08:02:00,2026-07-02 08:02:00,active
aa5f4713-b7de-43fd-9ac0-f7c883afd123,3664b5ab-9c33-4425-865c-dc34cfc2e9e5,monthly,2025-07-26 09:52:00,2026-01-22 09:52:00,active
413099f2-6c52-4139-90ee-13a2a671e7b3,3664b5ab-9c33-4425-865c-dc34cfc2e9e5,monthly,2025-07-26 09:51:00,2025-11-23 09:51:00,active
508824f0-ebb2-490f-abd1-cea5f5f6b285,e0b18713-45b7-48a9-be48-f5e466869916,annual,2025-07-06 15:48:00,2026-07-06 15:48:00,active
af4ac581-4db5-4c05-9f3a-de1774245f59,e0b18713-45b7-48a9-be48-f5e466869916,monthly,2025-07-13 04:08:00,2025-10-11 04:08:00,active
aeadaf09-77b8-45e7-ad4e-12bc445d9479,ada36005-8133-45cd-be40-79c4c7abbbb7,monthly,2025-07-06 12:37:00,2025-10-04 12:37:00,active
631acfd1-c2fe-48db-a8d8-c5486b46976c,c520fee4-f25c-4ffd-9f73-8f82d746a1d8,monthly,2025-07-26 13:50:00,2025-09-24 13:50:00,active
860643b2-c72e-4251-b9cd-b15dfcfe3b0c,a40973a3-4cdf-443b-b52d-d1b9d21c2621,monthly,2025-07-18 15:42:00,2025-09-16 15:42:00,active
6ee44b73-590b-4fff-9661-5de7c2b65346,fbb71a61-d397-416d-a5d2-84e87e1ec6fa,monthly,2025-07-16 03:31:00,2025-12-13 03:31:00,active
19545706-9d6a-4fda-932d-c75446bb8667,b729aae8-03e7-429e-a410-7211f95f80bc,monthly,2025-07-09 04:02:00,2025-11-06 04:02:00,active
5abe5cfe-0051-4200-8926-31471f9e6a8a,b729aae8-03e7-429e-a410-7211f95f80bc,monthly,2025-07-15 14:31:00,2026-10-08 14:31:00,active
4ce39015-6b29-4822-9b0e-f029aa3973f6,b729aae8-03e7-429e-a410-7211f95f80bc,annual,2025-07-26 13:48:00,2026-07-26 13:48:00,active
57e98d92-3465-4bb5-b317-9097e0024c27,b729aae8-03e7-429e-a410-7211f95f80bc,monthly,2025-07-29 05:56:00,2026-01-25 05:56:00,active
131fed22-f2ec-4a3a-8e1f-bc3bf2761cb7,6351349e-273a-4b49-b627-05e8995e28c8,monthly,2025-07-21 05:09:00,2026-01-17 05:09:00,active
37f6b3e3-1eba-419f-875e-a17e58fa41d0,2f5c4b04-1fe3-4f59-a64e-6435bc9ac38f,monthly,2025-07-15 03:36:00,2025-11-12 03:36:00,active
5a796ded-5fb3-4cf9-8d11-7bd59229d1a8,cdad81ae-1263-4a05-b9e9-19c0bdc41ba1,monthly,2025-07-13 12:47:00,2026-02-08 12:47:00,active
47ac296f-99e6-4558-8507-68fdd560a12c,cdad81ae-1263-4a05-b9e9-19c0bdc41ba1,annual,2025-07-20 09:57:00,2026-07-20 09:57:00,active
2d2052d8-9695-4590-a53c-ca4c093c107d,ee1af842-b1fc-4f14-b6ab-422219aaadf5,monthly,2025-07-23 14:19:00,2025-11-20 14:19:00,active
7ca3f1ba-1e76-4979-805d-9fefd6ed2302,ee1af842-b1fc-4f14-b6ab-422219aaadf5,annual,2025-07-23 14:02:00,2026-07-23 14:02:00,active
90cac91a-6dbf-440b-b020-9847d6daad21,da0089b7-c502-4bd7-8127-9b30d49605db,monthly,2025-07-09 13:26:00,2025-11-06 13:26:00,active
2cc484ad-0cc2-4d3d-8fc7-499215d3ea22,cee09e60-ea8a-4d64-acd2-5363f6b1f27c,annual,2025-07-05 03:17:00,2026-07-05 03:17:00,active
c423fc3f-71a3-4bc2-8186-542f57307459,cee09e60-ea8a-4d64-acd2-5363f6b1f27c,annual,2025-07-05 13:18:00,2026-07-05 13:18:00,active
4bf76d4a-cb55-4f75-91e7-194bc323f310,cee09e60-ea8a-4d64-acd2-5363f6b1f27c,annual,2025-07-20 06:46:00,2026-07-20 06:46:00,active
10f20ca2-50b1-4e4d-b7ce-e37fc192b218,cee09e60-ea8a-4d64-acd2-5363f6b1f27c,monthly,2025-07-24 04:42:00,2025-10-22 04:42:00,active
2ec59834-27b3-438c-a4e6-ddb3c7ea15f2,cee09e60-ea8a-4d64-acd2-5363f6b1f27c,annual,2025-07-24 04:43:00,2026-07-24 04:43:00,active
4bd180e8-630a-4978-bfdb-334971568dc7,0f68648a-05b9-4318-8d0e-a41165645fc9,monthly,2025-07-10 18:57:00,2026-04-06 18:57:00,active
c0d5723c-aede-40fd-bae8-116c4d7d4719,0f68648a-05b9-4318-8d0e-a41165645fc9,annual,2025-07-11 05:38:00,2026-07-11 05:38:00,active
0276b6f8-539c-48c1-b3be-5f5631c592cc,c1066236-bbf5-4645-9835-c1d13f3adfb7,monthly,2025-07-07 18:47:00,2025-10-05 18:47:00,active
228bcb74-bf0d-47c3-88ff-e909b7c062ee,c1066236-bbf5-4645-9835-c1d13f3adfb7,annual,2025-07-12 01:09:00,2026-07-12 01:09:00,active
95b7da06-d427-47d1-9e1f-cc1401128621,c1066236-bbf5-4645-9835-c1d13f3adfb7,monthly,2025-07-13 22:10:00,2025-09-11 22:10:00,active
3793002d-3589-41de-b45a-d81eb69efafc,c1066236-bbf5-4645-9835-c1d13f3adfb7,monthly,2025-07-15 05:27:00,2025-11-12 05:27:00,active
2e83c516-bb8a-4110-8a30-f5d69c702e34,8167a4cd-882c-44da-8ca5-ca0a5505458a,monthly,2025-07-12 15:58:00,2026-08-06 15:58:00,active
d6c7a494-94fd-4191-a2ef-9fc76aaf2539,8167a4cd-882c-44da-8ca5-ca0a5505458a,monthly,2025-07-13 14:49:00,2025-09-11 14:49:00,active
3991236e-7e91-43dc-8ad9-c2c76779e77a,8167a4cd-882c-44da-8ca5-ca0a5505458a,monthly,2025-07-21 20:04:00,2026-04-17 20:04:00,active
c736e1f0-341a-4455-84a3-a53fd7414c76,86194f0d-21c8-4872-9636-2a3a5c856fa7,annual,2025-07-07 14:01:00,2026-07-07 14:01:00,active
e4357d44-4ef7-4b44-ab66-8b04349f0e40,9f786459-2b88-4aa6-9593-5423f7364ce9,annual,2025-07-27 22:32:00,2026-07-27 22:32:00,active
dedd7bd0-e5e4-4465-80f9-e13292eed137,51f56cb5-d06c-41c8-8bcc-ff1f13f83ef5,monthly,2025-07-18 16:13:00,2026-06-13 16:13:00,active
7b236c83-7e9d-4378-adae-c0f69f2e2e5e,41b6cf48-49cb-4071-8b9a-e82e8ccea892,annual,2025-07-17 20:32:00,2026-07-17 20:32:00,active
65df25b3-ea15-4cc9-9b32-9f7cce4892a2,f8c59e98-74c5-46ac-88c4-9c05744f2b66,monthly,2025-07-26 14:49:00,2025-09-24 14:49:00,active
5dca3600-4052-4b5f-8426-fa3b412c7ef9,612d6f36-ba21-4da0-a12a-66d39c281967,monthly,2025-07-04 18:17:00,2025-12-01 18:17:00,active
6f605ee9-6df9-4bde-819b-d01c238e09b2,612d6f36-ba21-4da0-a12a-66d39c281967,annual,2025-07-16 06:36:00,2026-07-16 06:36:00,active
c15b64e9-58d6-497e-9dee-7c6820f5363a,612d6f36-ba21-4da0-a12a-66d39c281967,monthly,2025-07-20 05:57:00,2026-04-16 05:57:00,active
bba37aa2-3715-4c2e-952f-56baca550c3c,612d6f36-ba21-4da0-a12a-66d39c281967,monthly,2025-07-24 03:30:00,2025-11-21 03:30:00,active
d3000425-d4c4-4da4-bc9a-93a486f57815,612d6f36-ba21-4da0-a12a-66d39c281967,annual,2025-07-28 10:09:00,2026-07-28 10:09:00,active
519c9c11-c7fc-44fa-9cc3-ef5e334fe474,17927307-c5fc-49f8-acf4-4dae611804ff,monthly,2025-07-16 14:13:00,2025-10-14 14:13:00,active
b7c4e19d-38f2-4135-a2e7-58456976fef8,749c506e-55dc-4f96-8b19-8cf95729a158,monthly,2025-07-15 08:09:00,2025-10-13 08:09:00,active
232b228c-03dc-4e77-9557-f5a8827f0242,d62df279-b4e6-45a7-9ec9-f31112663116,monthly,2025-07-19 09:20:00,2025-10-17 09:20:00,active
35793b5e-c372-43fb-91e1-6621e5527db5,af3743c0-e512-4703-8487-b5f010c6a542,monthly,2025-07-18 12:23:00,2025-12-15 12:23:00,active
50bf9459-2610-4ac0-afef-6dea77adbbb9,af3743c0-e512-4703-8487-b5f010c6a542,annual,2025-07-27 21:33:00,2026-07-27 21:33:00,active
834c911f-24e6-4dad-88f4-3f42ffa2b7ce,6748f946-2b74-4b54-b811-6c3f0bf60480,annual,2025-07-05 15:33:00,2026-07-05 15:33:00,active
da6526bd-ef7b-4bc0-bb4e-8f0e92e5a66b,8da1cec6-3cdb-4a6e-9b7e-9cf975f941d5,monthly,2025-07-15 17:16:00,2025-12-12 17:16:00,active
f348059b-213e-4bbe-b1ad-d1b3599c8183,6eaa8d90-f372-4ebb-a8b3-ae85a5222035,annual,2025-07-24 15:35:00,2026-07-24 15:35:00,active
285bb3a1-d4ee-4207-8412-bd7e6d642913,adca9cee-ee08-4b2d-bff4-26f2fa5acd28,monthly,2025-07-12 20:26:00,2025-10-10 20:26:00,active
7d7a98fb-c5bb-40c3-b0c2-f8b8ab2090e6,adca9cee-ee08-4b2d-bff4-26f2fa5acd28,monthly,2025-07-25 11:15:00,2025-10-23 11:15:00,active
53754195-e144-469a-9912-c8d80f334bee,9091db87-39f1-46a8-b19d-c8d32162fe2b,annual,2025-07-05 15:01:00,2026-07-05 15:01:00,active
30dfa01d-eeb4-4135-b84f-49f86b2e6862,9091db87-39f1-46a8-b19d-c8d32162fe2b,monthly,2025-07-07 11:36:00,2025-11-04 11:36:00,active
f91244d5-b1c2-4d37-b369-a7a9ae26840e,9091db87-39f1-46a8-b19d-c8d32162fe2b,annual,2025-07-07 11:33:00,2026-07-07 11:33:00,active
20343597-2964-4dcd-9bba-d014124047a0,9091db87-39f1-46a8-b19d-c8d32162fe2b,monthly,2025-07-10 00:36:00,2026-01-06 00:36:00,active
63c17b15-c5ae-4412-9dc3-329e0787f076,340da883-c818-4e0b-8a21-b631882e54d0,monthly,2025-07-12 23:04:00,2026-01-08 23:04:00,active
5ccd3b00-fff2-4a63-9ff7-da73b7a934d3,340da883-c818-4e0b-8a21-b631882e54d0,monthly,2025-07-15 06:18:00,2027-01-06 06:18:00,active
45af9a54-75d6-46f7-a65c-3ebd8cc0562e,b3f3a06e-6066-4f9d-8108-add2d444bd73,monthly,2025-07-17 13:50:00,2025-09-15 13:50:00,active
937e17a4-2dc6-4805-8092-7bf296b9e3a6,b3f3a06e-6066-4f9d-8108-add2d444bd73,monthly,2025-07-25 18:08:00,2025-11-22 18:08:00,active
dea7e14b-90ed-402b-ad9d-12a75d264039,ac3b3220-7f88-4d0a-b666-68cef4d01a87,monthly,2025-07-06 12:54:00,2025-10-04 12:54:00,active
0cf1569b-8dae-40bb-b4f7-8c264aad218d,ac3b3220-7f88-4d0a-b666-68cef4d01a87,monthly,2025-07-07 18:22:00,2026-01-03 18:22:00,active
e9a6908c-87f6-42b8-8780-2ca864975587,ac3b3220-7f88-4d0a-b666-68cef4d01a87,annual,2025-07-10 09:31:00,2026-07-10 09:31:00,active
e67c50a2-6a5b-4d91-aa0c-85062952cdcc,ac3b3220-7f88-4d0a-b666-68cef4d01a87,monthly,2025-07-11 08:46:00,2025-10-09 08:46:00,active
3317991d-cac3-4b9b-be20-b05c2f4f8db3,ac3b3220-7f88-4d0a-b666-68cef4d01a87,monthly,2025-07-18 18:14:00,2026-03-15 18:14:00,active
26f0716a-d454-43eb-8e16-21f7c360469e,ac3b3220-7f88-4d0a-b666-68cef4d01a87,monthly,2025-07-18 20:36:00,2025-10-16 20:36:00,active
eb1c6603-01f0-4755-89fd-ffa9eccf9d43,ac3b3220-7f88-4d0a-b666-68cef4d01a87,monthly,2025-07-21 04:48:00,2026-01-17 04:48:00,active
9f310286-061e-47f4-8475-0397dddadcf7,b0a8401b-b4a9-4b95-9f11-2a39d629b6f0,annual,2025-07-24 12:02:00,2026-07-24 12:02:00,active
12a1428a-50ac-4dbb-8d96-28b4fef40bb2,9fa358e8-f7d4-48af-bf39-65338f758f06,annual,2025-07-11 01:27:00,2026-07-11 01:27:00,active
5282fb64-d2ca-47b0-a4a0-b99594be84d0,cbce5868-1450-46a7-95a6-6cc0fb41b540,monthly,2025-07-05 12:06:00,2025-11-02 12:06:00,active
1e9c2c3f-7fd8-4913-bdb3-0cc9cc1a8cc7,cbce5868-1450-46a7-95a6-6cc0fb41b540,monthly,2025-07-06 21:21:00,2026-04-02 21:21:00,active
4eac65c2-0748-4b90-931b-11d3fe74fc3b,cbce5868-1450-46a7-95a6-6cc0fb41b540,monthly,2025-07-06 21:11:00,2026-01-02 21:11:00,active
5788e30a-40b8-43cc-a8ec-f83e9294d7d3,cbce5868-1450-46a7-95a6-6cc0fb41b540,monthly,2025-07-08 06:11:00,2025-11-05 06:11:00,active
993467e5-dd0c-4088-8910-4b5ecca2767d,cbce5868-1450-46a7-95a6-6cc0fb41b540,monthly,2025-07-08 06:21:00,2025-11-05 06:21:00,active
3e859941-5369-41e9-9cc9-5ff1e0751381,b8933e82-be97-4b2a-9eb4-34eee2e069d4,monthly,2025-07-11 16:20:00,2026-04-07 16:20:00,active
5934cdbc-a9c0-482b-a8aa-30620a75696b,457d7a87-a81f-4cca-9bd9-2db535f262c6,monthly,2025-07-06 16:42:00,2025-12-03 16:42:00,active
6a9c03c2-6f87-4f5e-83ff-4f4ae575087d,457d7a87-a81f-4cca-9bd9-2db535f262c6,annual,2025-07-14 22:01:00,2026-07-14 22:01:00,active
d7b3ed9f-62b5-4741-9978-31318cf295f4,457d7a87-a81f-4cca-9bd9-2db535f262c6,monthly,2025-07-16 11:43:00,2025-10-14 11:43:00,active
e65e3a8c-c993-4148-8755-80d442dec80c,457d7a87-a81f-4cca-9bd9-2db535f262c6,monthly,2025-07-18 20:03:00,2025-09-16 20:03:00,active
c5dbc657-93b0-4d6d-a398-3fcadeadd6ee,22be607c-5483-4e6b-a885-ada6a8c4ecf6,monthly,2025-07-05 01:14:00,2025-10-03 01:14:00,active
c92e1d04-c3f4-497c-a3bc-6e7ddb5c91cf,22be607c-5483-4e6b-a885-ada6a8c4ecf6,monthly,2025-07-23 09:01:00,2025-11-20 09:01:00,active
678250bb-289c-4555-98d8-64d7248cdb49,bd1ddd89-69a8-4dfc-9ebc-5ac45954c63d,monthly,2025-07-09 10:42:00,2026-04-05 10:42:00,active
6ec10f2d-8f8f-434c-8784-d9fd652cb92a,bdbfbf89-d42c-48b4-83a0-d2e7aaf1e790,monthly,2025-07-06 00:38:00,2026-03-03 00:38:00,active
846c2e25-6504-4a25-bae3-a04b7f555878,bdbfbf89-d42c-48b4-83a0-d2e7aaf1e790,annual,2025-07-21 07:35:00,2026-07-21 07:35:00,active
82043394-ce0b-4223-97fb-9fa88decedad,2514116d-540d-4150-840a-83e86903d493,monthly,2025-07-26 05:14:00,2025-11-23 05:14:00,active
a4233255-dcc1-46c9-baaa-02734b003a16,9c261821-cde9-4be2-8312-eab2731159cf,monthly,2025-07-05 04:17:00,2026-01-31 04:17:00,active
c84da52a-d632-4895-80f2-e02c81982529,9c261821-cde9-4be2-8312-eab2731159cf,annual,2025-07-05 04:12:00,2026-07-05 04:12:00,active
8d551ea0-5843-456f-8d3b-9057370a2f4e,9c261821-cde9-4be2-8312-eab2731159cf,monthly,2025-07-10 06:36:00,2025-09-08 06:36:00,active
e56b13bc-ab0c-4b16-962b-95ff03e6969d,9c261821-cde9-4be2-8312-eab2731159cf,monthly,2025-07-15 20:25:00,2026-07-10 20:25:00,active
adf6d910-bb63-4264-a2d4-1ccc94e7da0d,753fc6ee-7b39-459c-baa6-a071d72c752e,monthly,2025-07-06 16:12:00,2025-09-04 16:12:00,active
b41c3135-a7c3-404d-8dc7-939f89f4d5e4,8a332be4-2d6e-42ba-b122-2740e3108c4f,annual,2025-07-18 04:44:00,2026-07-18 04:44:00,active
ff5f294c-5255-422d-930e-1a4d8dbde45a,b147354a-7992-435a-abec-4551211ad3c3,monthly,2025-07-18 21:57:00,2026-02-13 21:57:00,active
